id,listing_url,name,picture_url,latitude,longitude,neighbourhood_cleansed
199461,https://www.airbnb.com/rooms/199461,Central Cosy Apartment in Baixa 107,https://a0.muscache.com/pictures/prohost-api/Hosting-199461/original/c5e269a5-96a7-44d7-9641-5e1ed6f6c13e.jpeg,38.71095,-9.13673,Santa Maria Maior
208683,https://www.airbnb.com/rooms/208683,Cozy central apartment with view,https://a0.muscache.com/pictures/21533977/a19dfe0b_original.jpg,38.71052,-9.13365,Santa Maria Maior
488694,https://www.airbnb.com/rooms/488694,TRV3 - glamour in Lisbon's historic center,https://a0.muscache.com/pictures/5811408/c0bd46a9_original.jpg,38.71275,-9.12475,Santa Maria Maior
489178,https://www.airbnb.com/rooms/489178,"Alfama Lisbon-""Windows to the Sun""",https://a0.muscache.com/pictures/6231005/58e95ab4_original.jpg,38.71214,-9.12936,Santa Maria Maior
493274,https://www.airbnb.com/rooms/493274,The Flat with The View,https://a0.muscache.com/pictures/miso/Hosting-493274/original/4b67b537-81c6-4c22-956a-53895153b0a3.jpeg,38.72068,-9.13157,So Vicente
495237,https://www.airbnb.com/rooms/495237,Renovated! Amazing Terraces in Alfama,https://a0.muscache.com/pictures/miso/Hosting-495237/original/d4473fcd-b464-484b-a9ac-1339c6d3f378.jpeg,38.7144,-9.12395,So Vicente
496725,https://www.airbnb.com/rooms/496725,Among the gorse and the breeze,https://a0.muscache.com/pictures/f659c39c-4930-4777-ab08-89bf5ea75197.jpg,38.84932,-9.45326,So Joo das Lampas e Terrugem
500107,https://www.airbnb.com/rooms/500107,"Santa Catarina, Lisbon Details",https://a0.muscache.com/pictures/hosting/Hosting-500107/original/738070b9-408e-459b-94d6-e216b4c9bbbf.jpeg,38.71133,-9.14796,Misericrdia
502180,https://www.airbnb.com/rooms/502180,Bairro Alto apartment,https://a0.muscache.com/pictures/38266b25-244d-4937-9462-a4e2a755a8fd.jpg,38.71304,-9.14684,Misericrdia
505372,https://www.airbnb.com/rooms/505372,"Nice room, nice family, nice view",https://a0.muscache.com/pictures/94004177/63e70789_original.jpg,38.75377,-9.14852,Alvalade
505847,https://www.airbnb.com/rooms/505847,Central Duplex Apartment with Rooftop in Baixa 107,https://a0.muscache.com/pictures/prohost-api/Hosting-505847/original/dd44c6d6-44b0-40cc-94c2-748aa5b82578.jpeg,38.71091,-9.13784,Santa Maria Maior
211616,https://www.airbnb.com/rooms/211616,Beguinhos: A balcony over Lisbon,https://a0.muscache.com/pictures/2247589/788d1145_original.jpg,38.71315,-9.12715,Santa Maria Maior
214729,https://www.airbnb.com/rooms/214729,Lisboa alojamento de curta duração,https://a0.muscache.com/pictures/1921350/43d8b5a2_original.jpg,38.74825,-9.1459,Alvalade
