id,listing_url,name,picture_url,latitude,longitude,neighbourhood_cleansed
28738601,https://www.airbnb.com/rooms/28738601,Beautiful & cozy 2 bedroom apartment with a patio,https://a0.muscache.com/pictures/65c228f2-62e3-419d-8b22-dec65a91775b.jpg,52.35098,4.93731,Watergraafsmeer
28750364,https://www.airbnb.com/rooms/28750364,"Bright, stylish and cozy appartment",https://a0.muscache.com/pictures/a70cf374-bd2c-431b-8056-b5079d5825ed.jpg,52.36795,4.88052,Centrum-West
28768768,https://www.airbnb.com/rooms/28768768,"Bright, clean apartment in decent area near centre",https://a0.muscache.com/pictures/b1271d74-0736-4683-b134-024b2d1b5172.jpg,52.34438,4.90522,De Pijp - Rivierenbuurt
28778715,https://www.airbnb.com/rooms/28778715,Nice new apartment with sunny balcony,https://a0.muscache.com/pictures/20712edb-b486-4f11-a792-a827f7d6f43e.jpg,52.36313,4.83731,Slotervaart
28797705,https://www.airbnb.com/rooms/28797705,Pearl Suite,https://a0.muscache.com/pictures/miso/Hosting-28797705/original/a3e81af1-5dae-4fd9-a41c-59c246d0cff0.jpeg,52.37095,4.89576,Centrum-West
28798431,https://www.airbnb.com/rooms/28798431,Delft Blue Suite,https://a0.muscache.com/pictures/miso/Hosting-28798431/original/2734b7b4-7ff6-445a-b625-5a650fbbc62a.jpeg,52.37021,4.89717,Centrum-West
28806971,https://www.airbnb.com/rooms/28806971,"Beautiful and spacious apartment, great location",https://a0.muscache.com/pictures/d5dc6494-1c09-4db4-9e42-be4e25eaf829.jpg,52.35457,4.86748,Zuid
28823439,https://www.airbnb.com/rooms/28823439,Beautiful apartment in most popular area Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-28823439/original/db10333b-0605-4cea-b0fe-61ec5cdac0f7.jpeg,52.3614955,4.8992162,Centrum-Oost
28827406,https://www.airbnb.com/rooms/28827406,Mooi/gezellig appartement in hartje Rivierenbuurt,https://a0.muscache.com/pictures/6cd4e699-e079-436d-8a3e-66d5be137c60.jpg,52.3434524213086,4.902080101240084,De Pijp - Rivierenbuurt
28838040,https://www.airbnb.com/rooms/28838040,New beautiful design studio in Amsterdam West,https://a0.muscache.com/pictures/c13e5ce6-93cf-48f7-8988-4767b2dc5473.jpg,52.36612,4.83406,Slotervaart
28859886,https://www.airbnb.com/rooms/28859886,Spacious Canal View Apartment in Oud West,https://a0.muscache.com/pictures/cf906b7a-1bff-4c40-a0bb-af8f98d6be15.jpg,52.36405,4.86553,De Baarsjes - Oud-West
28880571,https://www.airbnb.com/rooms/28880571,lovely new apartment,https://a0.muscache.com/pictures/5b390190-0322-4a2e-8b75-af1e1b32c8a9.jpg,52.39582,4.88018,Westerpark
28882637,https://www.airbnb.com/rooms/28882637,Modern Luxury Apartment,https://a0.muscache.com/pictures/miso/Hosting-28882637/original/07df7fab-5057-4284-887a-f6473b078446.jpeg,52.38067,4.85032,Bos en Lommer
